Avg Sale To List	Avg Sale To List Mom	Avg Sale To List Yoy	City	Homes Sold	Homes Sold Mom	Homes Sold Yoy	Inventory	Inventory Mom	Inventory Yoy	Median Dom	Median Dom Mom	Median Dom Yoy	Median List Ppsf	Median List Ppsf Mom	Median List Ppsf Yoy	Median List Price	Median List Price Mom	Median List Price Yoy	Median Ppsf	Median Ppsf Mom	Median Ppsf Yoy	Median Sale Price	Median Sale Price Mom	Median Sale Price Yoy	months_of_supply	months_of_supply_mom	months_of_supply_yoy	New Listings	New Listings Mom	New Listings Yoy	Period Begin	Period Duration	Period End	Price Drops	Price Drops Mom	Price Drops Yoy	Property Type	Region	Region Type	Sold Above List	Sold Above List Mom	Sold Above List Yoy	State	State Code	Table Id
0.968275605	-0.40%	-1.90%	San Diego	19	26.70%	-17.40%	35	29.60%	20.70%	31	-72	19	614.0048688	0.060670024	0.034867553	1387500	0.19612069	0.00036049	479.0419162	0.018794095	-0.128532603	"$1,200K"	17.60%	21.20%				38	46.20%	0.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Mission Hills"	neighborhood	0.210526316	0.010526316	-0.050343249	California	CA	1735
0.988750185	-0.50%	-1.00%	San Diego	34	25.90%	-8.10%	12	33.30%	-40.00%	9	-5.5	-4	500.3469378	0.014200809	0.143175964	492500	0.024973985	0.158959878	493.8075601	0.030184738	0.151686664	$491K	4.80%	43.40%				34	-10.50%	-32.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Normal Heights"	neighborhood	0.323529412	-0.009803922	-0.054848967	California	CA	1844
0.985200226	0.10%	-0.30%	San Diego	29	26.10%	-9.40%	6	-50.00%	-66.70%	12.5	-9.5	-1.5	449.8584155	0.01703215	0.10570283	599500	0.004187605	0.09	448.4126984	0.05458253	0.152352489	$545K	-2.50%	-0.90%				42	10.50%	-28.80%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - North Clairemont"	neighborhood	0.275862069	-0.071964018	-0.036637931	California	CA	1864
0.990156585	-0.10%	0.50%	San Diego	128	14.30%	5.80%	56	-3.40%	-16.40%	15	0	3	485.2443052	-0.002364855	0.090209196	537000	0.028735632	0.032692308	469.1674822	0.030339516	0.075685593	$498K	0.00%	2.60%				146	2.80%	-15.60%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - North Park"	neighborhood	0.28125	-0.004464286	0.066373967	California	CA	1924
1.000828444	0.10%	0.20%	San Diego	15	7.10%	15.40%	6	0.00%	-64.70%	14	0	-5	670.7142857	0.020837108	0.055239058	914000	-0.04989605	0.243537415	741.0714286	0	0.315664434	$699K	1.30%	18.60%				14	0.00%	-57.60%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Ocean Beach"	neighborhood	0.466666667	-0.033333333	0.158974359	California	CA	1994
0.989766515	0.30%	-0.30%	San Diego	44	-10.20%	18.90%	11	-47.60%	-47.60%	15	-4.5	-5	278.9365647	0.004171633	0.107357189	415000	-0.011904762	0.077922078	260.0784632	0.004943182	-0.059194429	$407K	4.60%	7.10%				44	-17.00%	-25.40%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Otay Mesa West"	neighborhood	0.295454545	0.00974026	-0.055896806	California	CA	2054
0.987820972	-0.30%	1.40%	San Diego	137	29.20%	8.70%	90	13.90%	-22.40%	24	-9.5	-4	559.5947557	0.006098634	0.052038141	825500	-0.017144898	0.03836478	553.9901348	0.010276555	0.087561407	$740K	-4.50%	6.10%				169	6.30%	0.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Pacific Beach"	neighborhood	0.262773723	0.008056741	0.072297532	California	CA	2070
0.987041866	0.00%	0.70%	San Diego	32	6.70%	23.10%	24	14.30%	140.00%	26	2.5	7	290.6538632	-0.026653763	-0.070490402	437250	0.010398614	0.095864662	313.3928571	0.019918985	0.096347482	$425K	0.00%	5.90%				38	-5.00%	81.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Paradise Hills"	neighborhood	0.1875	-0.045833333	-0.043269231	California	CA	2090
0.976398162	0.30%	-0.40%	San Diego	35	12.90%	25.00%	43	-12.20%	22.90%	35	-15	0.5	521.5120478	0.011029491	-0.003637188	795000	-0.003072293	0.204545455	491.2297211	0.00887852	0.076133507	$600K	-1.50%	12.40%				59	5.40%	25.50%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Park West"	neighborhood	0.2	0.038709677	0.057142857	California	CA	2111
0.99268849	0.50%	1.30%	San Diego	243	15.20%	0.40%	89	3.50%	-33.10%	10	-5	-9.5	346.5987969	0.004911396	0.078087305	595000	0.072072072	0.146435453	341.5977961	0.022674952	0.076369423	$500K	-2.90%	1.40%				289	5.50%	-11.60%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Rancho Bernardo"	neighborhood	0.312757202	0.042615022	0.139203483	California	CA	2230
0.968920618	0.10%	0.40%	San Diego	12	50.00%	20.00%	16	-15.80%	-5.90%	62.5	-71.5	-18	301.7349761	0.027114486	-0.096615494	1399000	0.003586801	0.017454545	285.9558201	0.058848919	0.000554375	"$1,335K"	-2.20%	11.50%				19	-5.00%	26.70%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Rancho Encantada"	neighborhood	0.083333333	0.083333333	-0.016666667	California	CA	2234
0.993662956	1.20%	1.60%	San Diego	24	20.00%	-11.10%	18	38.50%	38.50%	13	-37	-12	407.9634465	0.000907338	0.033012222	537000	0.013398754	0.144989339	398.1717194	0.15882588	0.014342431	$489K	2.40%	-0.70%				30	11.10%	-9.10%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Rolando"	neighborhood	0.291666667	0.091666667	0.143518519	California	CA	2316
1.008892077	1.40%	1.40%	San Diego	27	-27.00%	-6.90%	8	33.30%	-63.60%	7	-2	-4	387.0575221	0.024268876	0.097123216	535900	0.040582524	0.192346201	377.0812929	0.008246762	0.068594009	$560K	8.70%	31.80%				41	36.70%	-18.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Sabre Springs"	neighborhood	0.62962963	0.17017017	0.319284802	California	CA	2355
0.992656864	0.40%	0.20%	San Diego	92	4.50%	22.70%	23	-14.80%	0.00%	14	0	2	338.4012153	0.011026312	0.103541313	549000	0.003656307	0.00733945	332.1193405	0.021339145	0.10621288	$494K	12.50%	-0.30%				86	-8.50%	-14.90%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - San Carlos"	neighborhood	0.358695652	0.05187747	0.025362319	California	CA	2370
0.965955945	-2.80%	0.10%	San Diego	16	33.30%	-15.80%	13	8.30%	-7.10%	21	1	-25	280.7014102	-0.08500292	0.072268635	410000	-0.058553387	-0.086656271	274.7639466	-0.063151538	0.135135901	$410K	0.00%	5.50%				33	26.90%	120.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - San Ysidro"	neighborhood	0.25	-0.166666667	-0.013157895	California	CA	2392
0.994295577	0.70%	0.80%	San Diego	62	14.80%	-21.50%	20	5.30%	-64.30%	8.5	-8.5	-7.5	353.4007353	0.010061589	0.03371998	775000	0.019736842	0.040408108	355.060522	-0.001370599	0.08855073	$720K	10.80%	24.40%				71	0.00%	-42.30%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Scripps Ranch"	neighborhood	0.419354839	0.141577061	0.229481421	California	CA	2400
0.998027341	0.60%	1.30%	San Diego	59	22.90%	-16.90%	16	-11.10%	-42.90%	9.5	-7.5	-12.5	411.0196327	0	0.163163587	575000	-0.017094017	0.095238095	392.6199262	0.017446494	0.100906273	$579K	-1.80%	10.30%				70	11.10%	6.10%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Serra Mesa"	neighborhood	0.440677966	0.128177966	0.158987825	California	CA	2417
0.994374641	0.40%	3.30%	San Diego	12	-25.00%	-33.30%	2	0.00%	-81.80%	8.5	-2	-1.5	394.0206161	0.004217415	0.066361613	639950	0.036356275	-0.198359013	381.6726271	-0.006088708	0.083704532	$623K	1.10%	0.40%				12	0.00%	-36.80%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Sorrento Valley"	neighborhood	0.25	-0.0625	0.138888889	California	CA	2491
0.965212904	0.70%	-3.60%	San Diego	11	-21.40%	0.00%	11	10.00%	-15.40%	10	-8	1	547.5687104	-0.019362943	0.024222784	699000	-0.054127199	-0.10955414	533.5506754	-0.032494775	-0.007595744	$795K	4.60%	-6.40%				19	0.00%	0.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - South Park"	neighborhood	0.272727273	-0.012987013	-0.181818182	California	CA	2559
0.993112532	1.20%	3.60%	San Diego	15	25.00%	7.10%	15	0.00%	0.00%	49	4	30	696.5552178	-0.015096759	-0.054854742	1895000	0.253306878	0.289115646	718.1942544	0.108257466	0.02994472	"$1,250K"	8.00%	-0.20%				17	-5.60%	-29.20%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Sunset Cliffs"	neighborhood	0.266666667	0.016666667	0.123809524	California	CA	2655
0.980508807	-0.80%	-2.10%	San Diego	23	0.00%	4.50%	13	8.30%	-31.60%	10	-2	-17	469.6078431	-0.091317926	0.162870577	608000	0.015025042	0.235772358	458.7155963	0.02607436	0.088530967	$611K	1.80%	17.50%				35	29.60%	34.60%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Talmadge"	neighborhood	0.391304348	-0.086956522	0.027667984	California	CA	2685
0.997194316	0.40%	1.30%	San Diego	646	11.00%	-8.60%	194	-2.00%	-47.00%	9	-3	-6	362.9690049	0.010868679	0.068267095	599000	0.016977929	0.071556351	354.659774	0.01322919	0.076496726	$567K	1.80%	8.40%				809	10.40%	-16.10%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Northeastern San Diego"	neighborhood	0.394736842	0.059685296	0.161356361	California	CA	92298
0.991045781	0.10%	0.60%	San Diego	16	45.50%	0.00%	5	-16.70%	-50.00%	8	-3	-0.5	478.6215699	-0.044244148	0.053668731	625000	-0.066467513	-0.079528719	508.5078534	-0.016455696	0.061220443	$660K	1.50%	15.80%				17	-5.60%	-37.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Adams North"	neighborhood	0.3125	0.039772727	0.1875	California	CA	108937
0.974938568	-1.80%	-1.90%	San Diego	28	21.70%	55.60%	10	-44.40%	-44.40%	43	11	-0.5	295.9641256	0.061059762	0.103243225	335000	-0.014705882	-0.022611233	248.2200855	-0.148414168	0.015291092	$353K	0.70%	9.10%				29	-3.30%	11.50%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Mountain View"	neighborhood	0.214285714	-0.133540373	-0.119047619	California	CA	109268
1.07130501	6.80%	11.20%	San Diego	4	33.30%	0.00%	5	25.00%	-28.60%	16	3	-87.5	339.5	0	0.0500672	439000	0	0.022118743	368.0723906	-0.075617284	0.026943473	$439K	-0.20%	-4.00%				7	40.00%	-12.50%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Stockton"	neighborhood	0.75	0.083333333	0.75	California	CA	109269
0.993247724	0.20%	0.50%	San Diego	446	5.90%	-6.30%	144	13.40%	-22.60%	13	-6	-4	359.3183211	0.018199404	0.081000034	529900	0.009333333	0.070505051	352.9888232	0.015741657	0.074998126	$528K	1.10%	6.30%				512	10.80%	-7.90%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Eastern San Diego"	neighborhood	0.349775785	0.057614265	0.055658138	California	CA	109273
0.969464037	-2.00%	-0.80%	San Diego	21	10.50%	-38.20%	16	-11.10%	-40.70%	25	6	10	671.6723086	-0.018392626	0.058069681	1489000	0.05229682	0.171979536	661.3484303	0.000576363	0.09651462	"$1,260K"	7.20%	0.80%				32	18.50%	-36.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Del Mar Heights"	neighborhood	0.19047619	-0.125313283	-0.044817927	California	CA	109849
0.972370625	-0.60%	-1.00%	San Diego	19	18.80%	11.80%	6	0.00%	-33.30%	23	7	7.5	288.974511	0.047634784	0.143391008	460000	0.058688147	0.260273973	271.1970075	-0.052808611	0.109092024	$360K	-6.50%	20.40%				19	18.80%	-26.90%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Nestor"	neighborhood	0.052631579	-0.009868421	-0.241486068	California	CA	109850
0.986308733	-0.20%	0.50%	San Diego	17	0.00%	-41.40%	7	-22.20%	-12.50%	8	-5	-18.5	305.3435115	-0.146646404	-0.059655972	399000	-0.054390331	-0.026826895	375.2535497	0.029681238	0.115039119	$424K	1.00%	15.20%				21	-12.50%	-32.30%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Redwood Village-Rolando Park"	neighborhood	0.117647059	0	-0.054766734	California	CA	110390
0.98973857	-1.00%	-0.70%	San Diego	4	300.00%	0.00%	5	0.00%	0.00%	41.5	-2.5	34	330.8717949	0.145739057	0.388949986	402000	-0.059649123	0.087956698	267.3262662	0.083755133	-0.223053279	$348K	-5.90%	-0.10%				8	0.00%	-42.90%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Chollas View"	neighborhood	0	0	-0.25	California	CA	110554
0.985813938	-0.60%	0.60%	San Diego	23	15.00%	-23.30%	12	-7.70%	-33.30%	15	-24	-7.5	374.6449437	-0.004167907	0.091853479	619900	0.034891486	0.03333889	350.9719222	-0.006026566	0.187664934	$585K	-0.60%	12.60%				36	28.60%	-16.30%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - College West"	neighborhood	0.434782609	0.084782609	0.134782609	California	CA	110715
0.983495076	0.00%	-0.10%	San Diego	210	14.10%	18.00%	112	-9.70%	-13.20%	23	0	-3	297.0189474	0.037605452	0.133708024	449500	-0.0110011	0.072792363	275.4474273	0.016297589	0.079384895	$442K	0.50%	8.30%				258	-2.30%	1.60%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Southern San Diego"	neighborhood	0.252380952	0.007815735	-0.017281969	California	CA	110722
0.998390328	0.50%	1.30%	San Diego	83	31.70%	0.00%	27	8.00%	-6.90%	9	-3	-5	392.7595628	0.018549735	0.053263254	515000	0	0.000971817	389.3442623	0.003288289	0.045956386	$505K	-4.70%	6.30%				103	12.00%	1.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Clairemont Mesa East"	neighborhood	0.397590361	0.064257028	0.108433735	California	CA	110910
0.97874562	0.80%	-0.10%	San Diego	3	50.00%	-57.10%	5	0.00%	0.00%	38	8.5	23	660.7431341	0.001273103	0.044666849	625000	-0.166611107	0.025094309	627.7506112	0.082181222	0.05910997	$514K	-14.70%	23.00%				9	12.50%	-25.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Harborview"	neighborhood	0	0	-0.285714286	California	CA	111488
0.984765866	-0.30%	-0.40%	San Diego	6	20.00%	100.00%	1		-80.00%	48.5	-25.5	44.5	391.9556889	0.044850476	0.241894945	429950	0.000116306	0.067138248	341.129125	0.007881506	0.18998532	$421K	-0.90%	-2.10%				4	33.30%	-50.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Palm City"	neighborhood	0.166666667	-0.033333333	0.166666667	California	CA	111842
0.999767592	-0.10%	1.00%	San Diego	34	13.30%	17.20%	12	9.10%	71.40%	12	-1	-4	362.3823164	0.021245819	0.135767656	296200	-0.006873428	0.093190626	343.7002823	-0.028281924	0.098438045	$304K	5.20%	11.20%				46	9.50%	24.30%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Grantville"	neighborhood	0.264705882	-0.101960784	0.092292089	California	CA	112014
0.996064822	-0.10%	0.30%	San Diego	24	0.00%	9.10%	13	30.00%	18.20%	12.5	0	-10	314.0425532	0.002234729	0.058312392	420000	0.001191895	0.053952321	314.7708333	0.004239512	0.088126581	$399K	0.40%	2.30%				29	7.40%	-9.40%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Jamacha Lomita"	neighborhood	0.333333333	-0.083333333	-0.075757576	California	CA	112184
0.989723827	0.50%	0.90%	San Diego	14	27.30%	100.00%	5	66.70%	66.70%	12.5	1.5	2	332.572867	0.155487021	0.100547537	411950	-0.082516704	0.147493036	270.3269571	0.103375335	-0.054225961	$434K	-1.50%	18.80%				10	-23.10%	42.90%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Emerald Hills"	neighborhood	0.357142857	0.084415584	0.071428571	California	CA	112370
0.986765988	0.20%	-0.10%	San Diego	339	12.30%	-1.20%	163	3.80%	-17.30%	15	-6	-3	386.9710468	0.000916215	0.049242137	450000	0.01146325	0.02168237	379.491621	0.039450527	0.075526016	$440K	3.30%	6.00%				439	11.70%	-2.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Mid-City"	neighborhood	0.324483776	0.049649339	0.027107683	California	CA	112930
1.011545915	2.00%	6.90%	San Diego	9	-18.20%	-60.90%	15	-6.30%	-31.80%	37	-65	-31	912.9749402	-0.047785449	0.220384858	1474500	0.056989247	-0.043464158	607.2874494	-0.27960358	-0.197213762	$555K	-58.10%	-49.10%				24	60.00%	20.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Beach Barber"	neighborhood	0.333333333	0.060606061	0.333333333	California	CA	113106
1.012638453	-0.60%	2.20%	San Diego	6	-14.30%	-25.00%	1	-50.00%	-75.00%	7	-28	1	338.2268605	0	-0.014222441	474444	0.067365579	-0.137217676	335.1867052	-0.038360901	-0.121803985	$457K	2.60%	-20.60%				10	25.00%	-9.10%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Birdland"	neighborhood	0.666666667	0.095238095	0.291666667	California	CA	113298
0.994674345	0.60%	2.00%	San Diego	23	4.50%	9.50%	13	62.50%	116.70%	17	-16.5	-1	305.6426332	0.01738387	0.056542436	419900	0.052380952	0.050012503	310.2240896	0.003597546	0.070799599	$402K	1.80%	5.00%				27	17.40%	80.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Skyline"	neighborhood	0.391304348	0.118577075	0.15320911	California	CA	113300
0.975798975	0.30%	-0.20%	San Diego	305	13.80%	-14.10%	307	0.00%	-1.90%	23	-7.5	-11	545.5927052	-0.008189765	0.048785582	592000	0.011965812	0.040421793	514.7058824	0.01195245	0.089451759	$535K	-1.70%	11.60%				500	10.90%	1.20%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Central San Diego"	neighborhood	0.2	0.024626866	0.028169014	California	CA	113307
0.98879481	0.50%	0.20%	San Diego	295	12.60%	10.10%	170	15.60%	24.10%	25.5	-3.5	6.5	295.4545455	0.005387994	0.074801326	412851	0.006953659	0.100936	287.3961219	0.010048629	0.092667407	$395K	1.00%	8.20%				344	5.20%	4.60%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Southeastern San Diego"	neighborhood	0.315254237	-0.00535645	0.013015431	California	CA	113317
1.031773204	5.90%	7.20%	San Diego	8	33.30%	100.00%	3	50.00%	-50.00%	54	-50	-28	297.2443031	0.182584862	0.17219441	422000	0.004761905	0.244837758	252.4925361	0.063286326	0.141547032	$453K	2.80%	11.80%				6	-14.30%	-14.30%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Shelltown"	neighborhood	0.125	-0.041666667	0.125	California	CA	113442
0.975554645	-0.60%	-0.30%	San Diego	17	13.30%	-59.50%	24	4.30%	9.10%	32	1	-43	504.6283693	-0.002097158	0.107378922	444500	0.02301496	-0.051812223	479.2899408	0.008505917	0.055605575	$422K	10.90%	14.40%				42	23.50%	2.40%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Cortez"	neighborhood	0.176470588	-0.090196078	0.033613445	California	CA	113630
0.99015198	0.40%	0.90%	San Diego	11	-26.70%	-38.90%	9	28.60%	-40.00%	9	-7	-18	371.5686275	0.032559605	0.085959885	429000	-0.00209351	0.00026114	352.9411765	0.010912962	0.109800565	$375K	2.70%	10.90%				25	19.00%	-13.80%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Morena"	neighborhood	0.181818182	-0.018181818	-0.04040404	California	CA	113632
0.992807044	0.50%	1.20%	San Diego	8	60.00%	14.30%	8	33.30%	166.70%	8.5	-86.5	-7.5	313.4615385	-0.029297861	0.159487834	699000	0.044843049	0.145901639	325.4660868	0.193558446	0.098879314	$661K	-11.90%	0.20%				15	36.40%	15.40%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - San Pasqual"	neighborhood	0.375	0.175	0.232142857	California	CA	113636
0.986007843	0.10%	1.00%	San Diego	858	12.30%	-9.80%	587	3.00%	-23.30%	16	-4	-7	495.049505	0.011930946	0.086547906	799000	0.012674271	0.065407912	475.5555556	0.013684211	0.08713496	$706K	-0.10%	8.80%				1170	9.80%	-9.40%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Northern San Diego"	neighborhood	0.276223776	0.01051697	0.083794754	California	CA	114187
0.956477918	0.10%	-0.10%	San Diego	15	36.40%	-28.60%	34	13.30%	6.30%	142	57	113	456.8042813	0.001428301	0.062840925	1399888	0.036954074	0.089831063	438.2889201	-0.005710279	0.021354567	"$1,275K"	1.20%	-5.60%				43	72.00%	34.40%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - North City"	neighborhood	0.133333333	-0.048484848	0.085714286	California	CA	114535
0.948180357	-0.20%	-3.20%	San Diego	6	0.00%	-53.80%	23	35.30%	53.30%	108.5	0	47.5	457.4137773	0.011936901	-0.113780129	1122500	-0.129844961	-0.030195689	433.4613315	0	-0.089163351	"$1,205K"	0.00%	5.20%				20	33.30%	25.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Soledad South"	neighborhood	0	-0.166666667	-0.230769231	California	CA	114889
0.982876968	0.60%	-0.20%	San Diego	10	66.70%	-9.10%	15	-21.10%	66.70%	25.5	0	1.5	554.6411779	-0.063966943	-0.041248674	441950	-0.00730009	0.004431818	573.5122576	0.043170409	-0.025029162	$442K	-2.60%	5.20%				18	0.00%	20.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Gaslamp"	neighborhood	0.1	0.1	-0.172727273	California	CA	115412
1.001572626	-1.60%	2.60%	San Diego	6	50.00%	20.00%	8	100.00%	100.00%	9.5	-0.5	-18.5	368.3693517	0.085782319	0.255675476	499000	0.121474323	0.28277635	307.4152859	0.031374147	-0.300039041	$440K	0.00%	12.80%				11	37.50%	57.10%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Mount Hope"	neighborhood	0.666666667	-0.083333333	0.666666667	California	CA	115777
1.001669107	1.90%	0.90%	San Diego	54	25.60%	-5.30%	23	-14.80%	4.50%	21	-3	1	278.2193959	-0.007196051	0.124591232	379000	-0.028205128	-0.001317523	270.7778761	0.001031961	0.125537531	$380K	-2.60%	15.10%				67	-5.60%	1.50%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Bay Terraces"	neighborhood	0.407407407	0.12833764	0.091617934	California	CA	115941
0.990372697	0.10%	1.00%	San Diego	39	14.70%	18.20%	19	-5.00%	-29.60%	18	-8.5	0	229.4985251	-0.010645567	-0.02457135	522000	0.028571429	0.065306122	249.3074792	-0.003219766	0.062719643	$515K	0.00%	12.20%				43	-10.40%	-25.90%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Ocean Crest"	neighborhood	0.307692308	0.042986425	0.095571096	California	CA	115942
0.961777938	-1.50%	-1.00%	San Diego	14	-6.70%	-39.10%	9	0.00%	-30.80%	14	2	-7	376.7092986	0.094726299	0.372015737	407500	-0.018072289	0.065359477	308.6862451	-0.182346604	0.249952739	$383K	4.90%	27.70%				22	22.20%	-15.40%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Logan Heights"	neighborhood	0.285714286	0.085714286	-0.01863354	California	CA	116122
0.999354919	0.50%	1.70%	San Diego	6	-33.30%	0.00%	3	0.00%	0.00%	25	1	-6.5	362.2153209	0	0.456784744	395000	0.200607903	0.14658926	307.7589502	0.040590906	0.003336178	$360K	-6.70%	-4.60%				5	66.70%	-37.50%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Southcrest"	neighborhood	0.666666667	0	0.166666667	California	CA	116123
0.969630357	0.00%	-1.10%	San Diego	23	9.50%	76.90%	10	-16.70%	-41.20%	29	-10	-25	528.2711058	0.091391044	0.074821489	679499.5	0.145987439	0.134389816	491.2790698	-0.039913616	0.054284884	$634K	-8.10%	-12.60%				22	0.00%	4.80%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Midtown"	neighborhood	0.130434783	-0.01242236	-0.023411371	California	CA	117341
0.984230832	1.20%	-1.00%	San Diego	5	0.00%	0.00%	4	33.30%	-20.00%	9	0	-89	394.0817285	0.092169362	0.101392291	525000	0.071647275	0.029411765	379.5454545	0.093090909	0.088507719	$695K	0.00%	52.70%				7	0.00%	-30.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Midway District"	neighborhood	0.4	0	0.4	California	CA	117511
0.964757993	-0.40%	2.70%	San Diego	5	25.00%	400.00%	3	0.00%	200.00%	38	-10.5	29	347.2299021	0.040958696	0.289567227	487000	0.202469136	0.264935065	316.011236	-0.046351675	0.178932584	$410K	5.30%	9.30%				4	-42.90%	0.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Alta Vista"	neighborhood	0.2	-0.05	0.2	California	CA	117696
0.994375788	0.50%	0.80%	San Diego	27	22.70%	12.50%	11	10.00%	-21.40%	14.5	-12.5	1.5	321.8125	0.147615593	-0.025678491	429900	0.051100244	-0.11724846	309.2447917	0.131002996	-0.055189569	$435K	10.80%	-7.10%				29	3.60%	11.50%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - College East"	neighborhood	0.407407407	0.134680135	0.074074074	California	CA	117697
0.980394631	-0.10%	-0.10%	San Diego	36	38.50%	12.50%	10	-37.50%	42.90%	16	0	-10	303.9215686	-0.003917046	0.084379971	380000	0.021505376	0.048275862	304.4589841	0.01495587	0.15466195	$363K	0.00%	4.50%				43	7.50%	43.30%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Oak Park"	neighborhood	0.305555556	0.036324786	0.024305556	California	CA	117888
0.968070278	0.70%	-0.50%	San Diego	48	6.70%	-2.00%	59	-3.30%	0.00%	46	-8	-22	663.8911629	0.014626117	0.144527887	859900	-0.005895954	0.23018598	556.3741453	0.008096963	0.00070072	$602K	-2.10%	-5.20%				80	6.70%	11.10%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Marina"	neighborhood	0.083333333	0.016666667	-0.039115646	California	CA	118068
0.942815211	0.00%	-2.80%	San Diego	10	42.90%	-37.50%	24	0.00%	14.30%	165	-1	51	874.7375787	-0.008785545	0.120130627	2525000	0.053400083	0.231707317	713.0208532	0.02397717	-0.023243388	"$2,488K"	12.80%	29.60%				19	-5.00%	0.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Muirlands"	neighborhood	0	0	-0.1875	California	CA	119479
0.974493194	0.90%	-1.30%	San Diego	14	7.70%	16.70%	5	66.70%	-50.00%	15	-4	-14.5	299.1840435	0.100595744	0.127360164	449000	0	0.095121951	276.8866765	0.00322868	0.08445967	$445K	1.00%	6.70%				19	5.60%	11.80%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Egger Highlands"	neighborhood	0.285714286	0.131868132	0.035714286	California	CA	119484
0.984138134	0.60%	0.80%	San Diego	21	0.00%	-40.00%	28	55.60%	7.70%	26.5	-11.5	-13	657.8461538	0.096410256	-0.006206581	798500	0.20075188	-0.112284603	577.5862069	0	0.015335753	$790K	25.40%	46.60%				37	5.70%	-19.60%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Core-Columbia"	neighborhood	0.142857143	0.047619048	0.028571429	California	CA	119680
1.004609911	-0.20%	3.30%	San Diego	6	-33.30%	-45.50%	5	25.00%	400.00%	32.5	-26.5	18.5	232.3238636	-0.046653013	-0.263467271	184950	-0.537509377	-0.485463903	288.8047764	-0.019644978	0.303143503	$420K	1.90%	36.40%				6	-14.30%	-40.00%	2/1/17	90	4/30/17				All Residential	"San Diego, CA - Lincoln Park"	neighborhood	0.666666667	0.111111111	0.303030303	California	CA	119857
